user_id,trips_booked,total_cancellations,has_children,avg_hotel_cost_total,age_end_july_2023,total_hotel_transactions,total_flights_transactions,avg_checked_bags,Perks
559107,4,0,1,191.67,50.0,3,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
559112,3,0,1,524.0,43.0,2,6,1.0,Family Small Spenders - Kids eat for free next hotel booking
559146,4,0,1,1084.0,34.0,3,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
559148,3,0,0,307.0,51.0,2,5,1.0,Senior Travellers - 15% off next booking
559164,1,0,0,235.0,43.0,1,2,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
559176,2,0,1,409.0,63.0,2,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
559194,2,0,0,739.0,58.0,2,4,0.5,Senior Travellers - 15% off next booking
559211,4,0,1,608.25,42.0,4,8,0.5,Family Small Spenders - Kids eat for free next hotel booking
559226,1,0,1,172.0,38.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
559228,1,0,0,672.0,57.0,1,2,1.0,Senior Travellers - 15% off next booking
559266,1,0,0,520.0,49.0,1,1,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
559277,4,0,0,1249.25,29.0,4,2,0.0,Light Packer - Free drink and snack on next flight booked
559324,3,0,0,1628.0,50.0,3,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
559345,2,0,0,5792.0,37.0,1,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
559368,3,0,1,673.33,47.0,3,6,1.33,Family Small Spenders - Kids eat for free next hotel booking
559407,4,0,0,702.25,53.0,4,8,0.75,Senior Travellers - 15% off next booking
559432,1,0,1,1272.0,17.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
559441,2,0,0,453.0,65.0,1,2,1.0,Senior Travellers - 15% off next booking
559461,0,0,1,0.0,24.0,0,0,0.0,First Timer - 10% off next booking
559464,2,0,0,1716.0,35.0,1,4,0.5,Light Packer - Free drink and snack on next flight booked
559465,0,0,0,0.0,16.0,0,0,0.0,First Timer - 10% off next booking
559468,2,0,0,1284.0,29.0,2,2,1.0,Light Packer - Free drink and snack on next flight booked
559469,4,0,1,437.33,42.0,3,8,0.5,Family Small Spenders - Kids eat for free next hotel booking
559473,3,0,0,379.0,41.0,3,5,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
559520,1,0,0,2340.0,30.0,1,2,0.0,Light Packer - Free drink and snack on next flight booked
559537,2,0,1,1442.5,53.0,2,4,1.5,Family Small Spenders - Kids eat for free next hotel booking
559547,1,0,0,246.0,67.0,1,0,0.0,Senior Travellers - 15% off next booking
559661,0,1,0,0.0,21.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
559695,3,1,1,506.5,55.0,2,4,1.5,Family Small Spenders - Kids eat for free next hotel booking
559712,3,0,0,788.33,39.0,3,6,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
559758,1,0,1,858.0,47.0,1,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
559772,6,0,0,951.67,45.0,6,12,0.17,Big Spenders - 1 Night free hotel room next flight booking
559775,3,0,0,793.0,46.0,3,6,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
559782,4,0,0,747.75,39.0,4,8,0.25,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
559787,4,0,0,913.5,51.0,2,8,0.75,Senior Travellers - 15% off next booking
559794,5,0,0,614.25,37.0,4,10,0.8,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
559832,0,0,0,0.0,19.0,0,0,0.0,First Timer - 10% off next booking
559834,2,0,1,385.0,50.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
559846,1,0,1,1955.0,56.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
559863,3,0,0,695.33,33.0,3,6,0.67,Light Packer - Free drink and snack on next flight booked
559901,4,0,0,295.0,36.0,4,8,0.25,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
559918,3,0,0,2217.0,41.0,3,2,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
559936,2,1,0,294.0,54.0,2,4,0.0,Senior Travellers - 15% off next booking
559981,6,0,0,676.0,44.0,6,11,0.67,Big Spenders - 1 Night free hotel room next flight booking
559995,1,0,0,2710.0,50.0,1,2,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
560015,1,0,0,320.0,16.0,1,2,1.0,Light Packer - Free drink and snack on next flight booked
560035,2,0,0,1079.5,50.0,2,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
560065,4,0,0,898.75,49.0,4,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
560078,3,0,0,203.0,55.0,2,6,1.0,Senior Travellers - 15% off next booking
560085,4,1,1,1809.33,46.0,3,8,0.5,Family Small Spenders - Kids eat for free next hotel booking
560090,3,0,0,401.67,29.0,3,4,0.5,Light Packer - Free drink and snack on next flight booked
560125,2,0,0,1624.0,41.0,2,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
560175,2,0,0,174.0,32.0,1,4,0.0,Light Packer - Free drink and snack on next flight booked
560195,6,0,0,869.8,42.0,5,10,0.4,Big Spenders - 1 Night free hotel room next flight booking
560213,2,0,1,562.0,48.0,2,4,1.5,Family Small Spenders - Kids eat for free next hotel booking
560245,3,0,1,972.33,42.0,3,6,0.0,Family Small Spenders - Kids eat for free next hotel booking
560257,1,0,1,255.0,54.0,1,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
560273,3,0,0,668.33,57.0,3,4,0.0,Senior Travellers - 15% off next booking
560279,0,0,0,0.0,65.0,0,0,0.0,First Timer - 10% off next booking
560291,3,0,0,820.5,45.0,2,6,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
560341,3,0,1,684.0,46.0,3,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
560362,4,0,0,328.0,44.0,4,7,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
560367,5,0,0,1761.75,41.0,4,10,0.4,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
560374,5,0,0,747.8,44.0,5,8,0.5,Hotel Stayer - Free meal with next hotel booking
560433,0,0,0,0.0,26.0,0,0,0.0,First Timer - 10% off next booking
560468,3,0,1,1060.67,40.0,3,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
560478,2,0,0,904.5,41.0,2,2,3.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
560495,0,0,0,0.0,66.0,0,0,0.0,First Timer - 10% off next booking
560497,1,0,0,266.0,41.0,1,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
560508,1,0,0,0.0,53.0,0,2,0.0,Senior Travellers - 15% off next booking
560511,6,0,0,915.17,37.0,6,10,0.6,Big Spenders - 1 Night free hotel room next flight booking
560519,2,0,0,968.0,50.0,1,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
560529,1,0,0,1568.0,16.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
560627,2,1,0,557.5,40.0,2,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
560672,3,0,0,953.67,31.0,3,6,0.33,Light Packer - Free drink and snack on next flight booked
560680,0,1,1,0.0,47.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
560723,0,0,0,0.0,46.0,0,0,0.0,First Timer - 10% off next booking
560733,4,0,0,719.25,52.0,4,6,1.0,Senior Travellers - 15% off next booking
560739,3,1,1,592.0,36.0,3,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
560747,4,0,0,860.0,42.0,3,8,0.25,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
560796,2,0,0,1580.0,37.0,1,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
560803,5,0,0,957.2,44.0,5,9,0.4,Hotel Stayer - Free meal with next hotel booking
560854,4,0,1,747.0,37.0,4,8,1.25,Family Small Spenders - Kids eat for free next hotel booking
560870,2,0,0,700.0,53.0,1,4,0.5,Senior Travellers - 15% off next booking
560888,3,0,0,1629.0,48.0,2,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
560897,3,0,0,213.67,52.0,3,5,1.0,Senior Travellers - 15% off next booking
560915,1,0,0,455.0,17.0,1,2,1.0,Light Packer - Free drink and snack on next flight booked
560929,2,0,1,268.5,27.0,2,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
560948,0,0,0,0.0,23.0,0,0,0.0,First Timer - 10% off next booking
560949,2,0,0,2104.5,38.0,2,2,2.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
560978,2,0,1,2592.0,17.0,2,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
560991,4,0,1,1111.25,52.0,4,8,0.5,Family Small Spenders - Kids eat for free next hotel booking
561013,3,0,0,3658.0,42.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
561031,4,1,0,757.25,35.0,4,8,0.5,Light Packer - Free drink and snack on next flight booked
561033,4,0,1,659.75,53.0,4,7,1.0,Family Small Spenders - Kids eat for free next hotel booking
561037,2,0,0,1595.0,37.0,2,2,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
561044,0,0,0,0.0,66.0,0,0,0.0,First Timer - 10% off next booking
561054,4,0,0,300.5,25.0,4,6,1.0,Light Packer - Free drink and snack on next flight booked
561156,0,0,0,0.0,77.0,0,0,0.0,First Timer - 10% off next booking
561201,3,0,1,407.5,58.0,2,4,3.0,Family Small Spenders - Kids eat for free next hotel booking
561243,4,0,0,777.33,43.0,3,8,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
561288,0,0,1,0.0,47.0,0,0,0.0,First Timer - 10% off next booking
561326,2,0,0,790.0,37.0,2,2,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
561331,2,0,1,691.0,40.0,2,4,0.0,Family Small Spenders - Kids eat for free next hotel booking
561333,0,0,0,0.0,32.0,0,0,0.0,First Timer - 10% off next booking
561339,2,0,1,485.0,42.0,2,4,2.0,Family Small Spenders - Kids eat for free next hotel booking
561353,4,0,0,453.67,39.0,3,7,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
561367,2,0,0,220.0,41.0,1,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
561386,4,0,1,757.0,48.0,3,7,0.75,Family Small Spenders - Kids eat for free next hotel booking
561503,4,0,0,563.33,38.0,3,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
561519,2,0,0,7433.0,59.0,2,0,0.0,Senior Travellers - 15% off next booking
561642,4,0,1,1705.0,52.0,4,6,0.67,Family Small Spenders - Kids eat for free next hotel booking
561652,3,0,0,335.0,39.0,2,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
561653,4,0,0,449.25,59.0,4,6,0.0,Senior Travellers - 15% off next booking
561665,1,0,0,226.0,44.0,1,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
561687,3,0,0,1152.33,20.0,3,4,0.0,Light Packer - Free drink and snack on next flight booked
561699,1,0,0,1284.0,17.0,1,2,0.0,Light Packer - Free drink and snack on next flight booked
561707,2,0,1,0.0,41.0,0,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
561710,3,0,0,696.0,40.0,2,6,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
561798,3,0,0,423.0,48.0,3,6,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
561837,2,0,0,470.5,43.0,2,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
561846,3,1,0,425.67,39.0,3,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
561864,3,0,0,1197.0,38.0,3,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
561896,1,0,1,1000.0,47.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
561908,1,2,0,812.0,33.0,1,2,0.0,Light Packer - Free drink and snack on next flight booked
561945,1,0,0,206.0,26.0,1,2,1.0,Light Packer - Free drink and snack on next flight booked
561950,6,1,0,870.17,41.0,6,11,0.83,Big Spenders - 1 Night free hotel room next flight booking
561992,2,0,1,745.0,43.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
561994,3,0,0,419.67,48.0,3,6,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
562010,5,0,1,167.33,40.0,3,10,0.6,Family Small Spenders - Kids eat for free next hotel booking
562032,2,0,0,2180.0,21.0,2,0,0.0,Light Packer - Free drink and snack on next flight booked
562042,2,0,1,410.0,42.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
562108,5,0,0,812.8,44.0,5,10,0.2,Big Spenders - 1 Night free hotel room next flight booking
562148,4,0,0,562.5,37.0,4,7,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
562161,2,0,0,1095.0,31.0,2,3,0.5,Light Packer - Free drink and snack on next flight booked
562192,3,0,1,211.5,41.0,2,6,1.33,Family Small Spenders - Kids eat for free next hotel booking
562209,2,0,0,1170.5,35.0,2,4,0.5,Light Packer - Free drink and snack on next flight booked
562238,1,0,1,140.0,47.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
562275,4,1,0,698.5,55.0,4,8,0.25,Senior Travellers - 15% off next booking
562283,1,0,1,408.0,25.0,1,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
562315,2,0,0,319.0,46.0,2,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
562334,4,0,0,507.25,42.0,4,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
562338,3,0,0,3000.0,44.0,3,1,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
562362,2,0,1,283.5,28.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
562398,4,0,0,1401.5,38.0,4,5,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
562416,3,0,0,835.33,34.0,3,4,0.5,Light Packer - Free drink and snack on next flight booked
562417,3,0,0,896.33,55.0,3,6,0.33,Senior Travellers - 15% off next booking
562428,3,0,0,1630.67,44.0,3,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
562490,3,0,0,172.0,51.0,1,6,1.0,Senior Travellers - 15% off next booking
562516,0,0,0,0.0,16.0,0,0,0.0,First Timer - 10% off next booking
562529,4,0,1,435.25,39.0,4,8,0.75,Family Small Spenders - Kids eat for free next hotel booking
562576,3,0,0,873.5,47.0,2,2,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
562585,1,0,0,444.0,43.0,1,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
562587,1,0,1,1017.0,29.0,1,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
562612,3,1,0,502.33,41.0,3,3,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
562641,1,0,1,723.0,40.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
562648,3,0,1,584.67,42.0,3,6,0.67,Family Small Spenders - Kids eat for free next hotel booking
562708,5,0,0,505.0,46.0,5,10,0.6,Big Spenders - 1 Night free hotel room next flight booking
562814,1,0,0,1518.0,16.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
562832,5,0,1,2448.67,33.0,3,8,0.25,Family Small Spenders - Kids eat for free next hotel booking
562843,4,0,0,1533.33,54.0,3,7,0.75,Senior Travellers - 15% off next booking
562869,4,0,0,461.75,49.0,4,8,0.75,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
562886,4,0,0,256.75,46.0,4,8,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
562888,0,0,0,0.0,28.0,0,0,0.0,First Timer - 10% off next booking
562894,2,0,1,122.0,38.0,1,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
563012,1,0,0,2556.0,23.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
563021,1,0,1,804.0,49.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
563052,1,0,0,312.0,24.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
563059,4,1,1,640.67,40.0,3,8,0.5,Family Small Spenders - Kids eat for free next hotel booking
563100,2,0,0,1886.0,19.0,2,3,0.5,Light Packer - Free drink and snack on next flight booked
563148,3,1,0,975.0,30.0,3,6,0.67,Light Packer - Free drink and snack on next flight booked
563162,3,0,1,208.0,33.0,3,6,0.0,Family Small Spenders - Kids eat for free next hotel booking
563165,2,0,0,1077.5,53.0,2,4,0.5,Senior Travellers - 15% off next booking
563201,3,0,0,1302.5,26.0,2,6,0.0,Light Packer - Free drink and snack on next flight booked
563221,4,0,1,1003.0,38.0,4,8,0.25,Family Small Spenders - Kids eat for free next hotel booking
563253,3,0,0,819.33,31.0,3,4,1.0,Light Packer - Free drink and snack on next flight booked
563254,2,0,0,692.0,17.0,2,3,0.5,Light Packer - Free drink and snack on next flight booked
563266,2,0,0,997.5,19.0,2,4,0.0,Light Packer - Free drink and snack on next flight booked
563315,3,0,0,875.0,47.0,3,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
563335,1,0,0,250.0,59.0,1,2,3.0,Senior Travellers - 15% off next booking
563340,2,0,0,54.0,41.0,1,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
563342,1,0,0,740.0,31.0,1,2,0.0,Light Packer - Free drink and snack on next flight booked
563343,2,0,0,494.0,65.0,2,2,1.0,Senior Travellers - 15% off next booking
563375,3,0,1,1328.0,64.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
563410,2,0,1,555.5,59.0,2,4,0.0,Family Small Spenders - Kids eat for free next hotel booking
563425,2,0,1,1052.0,62.0,2,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
563482,2,0,0,859.0,54.0,2,4,0.0,Senior Travellers - 15% off next booking
563483,5,0,0,836.0,35.0,5,8,0.75,Light Packer - Free drink and snack on next flight booked
563489,5,0,0,491.0,43.0,4,8,0.25,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
563507,4,0,0,472.0,37.0,3,8,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
563544,3,0,1,892.67,49.0,3,5,1.0,Family Small Spenders - Kids eat for free next hotel booking
563588,2,0,1,1425.0,41.0,1,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
563592,3,0,0,1005.33,36.0,3,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
563598,2,0,1,1334.5,20.0,2,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
563679,0,0,1,0.0,20.0,0,0,0.0,First Timer - 10% off next booking
563691,1,0,1,525.0,17.0,1,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
